  INFO root [2018-07-06 13:06:59,783] - 
 DEBUG root [2018-07-06 14:04:52,203] - Script::uninstall_py_dlls(): PyInit_pyexpat
 DEBUG root [2018-07-06 14:04:52,203] - Script::uninstall_py_dlls(): PyInit__socket
 DEBUG root [2018-07-06 14:04:52,204] - Script::uninstall_py_dlls(): PyInit__ssl
 DEBUG root [2018-07-06 14:04:52,204] - Script::uninstall_py_dlls(): PyInit__hashlib
 DEBUG root [2018-07-06 14:04:52,204] - Script::uninstall_py_dlls(): PyInit_select
 DEBUG root [2018-07-06 14:04:52,204] - Script::uninstall_py_dlls(): PyInit__ctypes
 DEBUG root [2018-07-06 14:04:52,204] - Script::uninstall_py_dlls(): PyInit__elementtree
 DEBUG root [2018-07-06 14:04:52,204] - Script::uninstall_py_dlls(): PyInit_unicodedata
  INFO root [2018-07-06 14:04:52,215] - Script::uninstall(): is successfully!
 DEBUG root [2018-07-06 14:04:52,216] - ThreadPool::destroy(): starting size 2.
  WARN root [2018-07-06 14:04:52,517] - ThreadPool::destroy(): waiting for thread(2)[0x999380,0x9995f0,], try=1
 DEBUG root [2018-07-06 14:04:52,919] - TPThread::~TPThread(): 0x999380
 DEBUG root [2018-07-06 14:04:52,919] - TPThread::~TPThread(): 0x9995f0
 DEBUG root [2018-07-06 14:04:52,919] - ThreadPool::destroy(): successfully!
 DEBUG root [2018-07-06 14:04:52,935] - Bundle::destroyObjPool(): size 10.
 DEBUG root [2018-07-06 14:04:52,935] - Channel::destroyObjPool(): size 0.
 DEBUG root [2018-07-06 14:04:52,935] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2018-07-06 14:04:52,936] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2018-07-06 14:04:52,936] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2018-07-06 14:04:52,936] - Address::destroyObjPool(): size 0.
 DEBUG root [2018-07-06 14:04:52,936] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2018-07-06 14:04:52,936] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2018-07-06 14:04:52,937] - tool(0) has shut down. ClientSDK=1
  INFO root [2018-07-06 14:04:53,938] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2018-07-06 14:05:53,269] - 
  INFO root [2018-07-06 14:05:53,270] - -----------------------------------------------------------------------------------------


  INFO root [2018-07-06 14:05:53,270] - Resmgr::initialize: KBE_ROOT=D:/kbengine/
  INFO root [2018-07-06 14:05:53,270] - Resmgr::initialize: KBE_RES_PATH=D:/kbengine/kbe/res/;D:/kbengine/assets_Battle of Gods/;D:/kbengine/assets_Battle of Gods/scripts/;D:/kbengine/assets_Battle of Gods/res/
  INFO root [2018-07-06 14:05:53,270] - Resmgr::initialize: KBE_BIN_PATH=D:/kbengine/kbe/bin/server/
  INFO root [2018-07-06 14:05:53,277] - NetworkInterface::initialize(INTERNAL): bound to all interfaces with default route interface on 10.1.9.4 ( 10.1.9.4:1046 )
  INFO root [2018-07-06 14:05:53,277] - NetworkInterface::initialize(INTERNAL): address 10.1.9.4:1046, SOMAXCONN=5.
  INFO root [2018-07-06 14:05:53,285] - ---- tool Version: 2.0.0. ScriptVersion: 0.1.0. Protocol: F217117F928F68467C45B47BA31B1B8B. Config: Debug X86. Built: 16:26:44 Apr 30 2018. AppID: 0. UID: 10103. PID: 7800 ----
  INFO root [2018-07-06 14:05:53,285] - Server : Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz with 2097151kB RAM
  INFO root [2018-07-06 14:05:53,286] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2018-07-06 14:05:53,286] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
 DEBUG root [2018-07-06 14:05:53,433] - Script::install_py_dlls(): PyInit_pyexpat
 DEBUG root [2018-07-06 14:05:53,433] - Script::install_py_dlls(): PyInit__socket
 DEBUG root [2018-07-06 14:05:53,434] - Script::install_py_dlls(): PyInit__ssl
 DEBUG root [2018-07-06 14:05:53,439] - Script::install_py_dlls(): PyInit__hashlib
 DEBUG root [2018-07-06 14:05:53,440] - Script::install_py_dlls(): PyInit_select
 DEBUG root [2018-07-06 14:05:53,441] - Script::install_py_dlls(): PyInit__ctypes
 DEBUG root [2018-07-06 14:05:53,442] - Script::install_py_dlls(): PyInit__elementtree
 DEBUG root [2018-07-06 14:05:53,498] - Script::install_py_dlls(): PyInit_unicodedata
  INFO root [2018-07-06 14:05:53,543] - Script::install(): is successfully, Python=(3.4.2 (default, Apr 30 2018, 16:26:41) [MSC v.1900 32 bit (Intel)])!
  INFO root [2018-07-06 14:05:53,544] - Script::install(): KBExtra is successfully!
 DEBUG root [2018-07-06 14:05:54,078] - ClientSDK::writeServerErrorDescrsModule(): D:\kbedemo\kbengine_unity3d_plugins//ServerErrorDescrs.cs
 DEBUG root [2018-07-06 14:05:54,078] - ClientSDK::saveFile(): D:\kbedemo\kbengine_unity3d_plugins/ServerErrorDescrs.cs
 DEBUG root [2018-07-06 14:05:54,079] - ClientSDK::writeEngineMessagesModule(): D:\kbedemo\kbengine_unity3d_plugins//Messages.cs
 DEBUG root [2018-07-06 14:05:54,086] - ClientSDK::saveFile(): D:\kbedemo\kbengine_unity3d_plugins/Messages.cs
 DEBUG root [2018-07-06 14:05:54,090] - ClientSDK::saveFile(): D:\kbedemo\kbengine_unity3d_plugins/KBETypes.cs
 DEBUG root [2018-07-06 14:05:54,091] - ClientSDK::writeEntityDefsModule(): D:\kbedemo\kbengine_unity3d_plugins//EntityDef.cs
 DEBUG root [2018-07-06 14:05:54,094] - ClientSDK::saveFile(): D:\kbedemo\kbengine_unity3d_plugins/EntityDef.cs
 DEBUG root [2018-07-06 14:05:54,097] - ClientSDK::saveFile(): D:\kbedemo\kbengine_unity3d_plugins/CustomDataTypes.cs
 DEBUG root [2018-07-06 14:05:54,098] - ClientSDK::writeEntityModule(): D:\kbedemo\kbengine_unity3d_plugins//Account
 DEBUG root [2018-07-06 14:05:54,100] - ClientSDK::saveFile(): D:\kbedemo\kbengine_unity3d_plugins/AccountBase.cs
 DEBUG root [2018-07-06 14:05:54,101] - ClientSDK::saveFile(): D:\kbedemo\kbengine_unity3d_plugins/EntityCallAccountBase.cs
 DEBUG root [2018-07-06 14:05:54,101] - ClientSDK::writeEntityModule(): D:\kbedemo\kbengine_unity3d_plugins//Equipment
 DEBUG root [2018-07-06 14:05:54,102] - ClientSDK::saveFile(): D:\kbedemo\kbengine_unity3d_plugins/EquipmentBase.cs
 DEBUG root [2018-07-06 14:05:54,103] - ClientSDK::saveFile(): D:\kbedemo\kbengine_unity3d_plugins/EntityCallEquipmentBase.cs
 DEBUG root [2018-07-06 14:05:54,103] - ClientSDK::writeEntityModule(): D:\kbedemo\kbengine_unity3d_plugins//Chat
 DEBUG root [2018-07-06 14:05:54,104] - ClientSDK::saveFile(): D:\kbedemo\kbengine_unity3d_plugins/ChatBase.cs
 DEBUG root [2018-07-06 14:05:54,105] - ClientSDK::saveFile(): D:\kbedemo\kbengine_unity3d_plugins/EntityCallChatBase.cs
 DEBUG root [2018-07-06 14:05:54,105] - ClientSDK::writeEntityModule(): D:\kbedemo\kbengine_unity3d_plugins//ChatRoom
 DEBUG root [2018-07-06 14:05:54,106] - ClientSDK::saveFile(): D:\kbedemo\kbengine_unity3d_plugins/ChatRoomBase.cs
 DEBUG root [2018-07-06 14:05:54,107] - ClientSDK::saveFile(): D:\kbedemo\kbengine_unity3d_plugins/EntityCallChatRoomBase.cs
 DEBUG root [2018-07-06 14:05:54,108] - Script::uninstall_py_dlls(): PyInit_pyexpat
 DEBUG root [2018-07-06 14:05:54,108] - Script::uninstall_py_dlls(): PyInit__socket
 DEBUG root [2018-07-06 14:05:54,108] - Script::uninstall_py_dlls(): PyInit__ssl
 DEBUG root [2018-07-06 14:05:54,108] - Script::uninstall_py_dlls(): PyInit__hashlib
 DEBUG root [2018-07-06 14:05:54,108] - Script::uninstall_py_dlls(): PyInit_select
 DEBUG root [2018-07-06 14:05:54,108] - Script::uninstall_py_dlls(): PyInit__ctypes
 DEBUG root [2018-07-06 14:05:54,108] - Script::uninstall_py_dlls(): PyInit__elementtree
 DEBUG root [2018-07-06 14:05:54,109] - Script::uninstall_py_dlls(): PyInit_unicodedata
  INFO root [2018-07-06 14:05:54,119] - Script::uninstall(): is successfully!
 DEBUG root [2018-07-06 14:05:54,120] - ThreadPool::destroy(): starting size 2.
  WARN root [2018-07-06 14:05:54,421] - ThreadPool::destroy(): waiting for thread(2)[0x29e8268,0x29e8060,], try=1
 DEBUG root [2018-07-06 14:05:54,822] - TPThread::~TPThread(): 0x29e8268
 DEBUG root [2018-07-06 14:05:54,822] - TPThread::~TPThread(): 0x29e8060
 DEBUG root [2018-07-06 14:05:54,822] - ThreadPool::destroy(): successfully!
 DEBUG root [2018-07-06 14:05:54,837] - Bundle::destroyObjPool(): size 10.
 DEBUG root [2018-07-06 14:05:54,837] - Channel::destroyObjPool(): size 0.
 DEBUG root [2018-07-06 14:05:54,837] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2018-07-06 14:05:54,837] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2018-07-06 14:05:54,838] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2018-07-06 14:05:54,838] - Address::destroyObjPool(): size 0.
 DEBUG root [2018-07-06 14:05:54,838] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2018-07-06 14:05:54,838] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2018-07-06 14:05:54,838] - tool(0) has shut down. ClientSDK=1
  INFO root [2018-07-06 14:05:55,839] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2018-07-06 14:07:10,515] - 
  INFO root [2018-07-06 14:07:10,515] - -----------------------------------------------------------------------------------------


  INFO root [2018-07-06 14:07:10,516] - Resmgr::initialize: KBE_ROOT=D:/kbengine/
  INFO root [2018-07-06 14:07:10,516] - Resmgr::initialize: KBE_RES_PATH=D:/kbengine/kbe/res/;D:/kbengine/assets_Battle of Gods/;D:/kbengine/assets_Battle of Gods/scripts/;D:/kbengine/assets_Battle of Gods/res/
  INFO root [2018-07-06 14:07:10,516] - Resmgr::initialize: KBE_BIN_PATH=D:/kbengine/kbe/bin/server/
  INFO root [2018-07-06 14:07:10,523] - NetworkInterface::initialize(INTERNAL): bound to all interfaces with default route interface on 10.1.9.4 ( 10.1.9.4:1093 )
  INFO root [2018-07-06 14:07:10,524] - NetworkInterface::initialize(INTERNAL): address 10.1.9.4:1093, SOMAXCONN=5.
  INFO root [2018-07-06 14:07:10,530] - ---- tool Version: 2.0.0. ScriptVersion: 0.1.0. Protocol: F217117F928F68467C45B47BA31B1B8B. Config: Debug X86. Built: 16:26:44 Apr 30 2018. AppID: 0. UID: 10103. PID: 13172 ----
  INFO root [2018-07-06 14:07:10,530] - Server : Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz with 2097151kB RAM
  INFO root [2018-07-06 14:07:10,531] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2018-07-06 14:07:10,531] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
 DEBUG root [2018-07-06 14:07:10,669] - Script::install_py_dlls(): PyInit_pyexpat
 DEBUG root [2018-07-06 14:07:10,670] - Script::install_py_dlls(): PyInit__socket
 DEBUG root [2018-07-06 14:07:10,671] - Script::install_py_dlls(): PyInit__ssl
 DEBUG root [2018-07-06 14:07:10,673] - Script::install_py_dlls(): PyInit__hashlib
 DEBUG root [2018-07-06 14:07:10,674] - Script::install_py_dlls(): PyInit_select
 DEBUG root [2018-07-06 14:07:10,674] - Script::install_py_dlls(): PyInit__ctypes
 DEBUG root [2018-07-06 14:07:10,675] - Script::install_py_dlls(): PyInit__elementtree
 DEBUG root [2018-07-06 14:07:10,716] - Script::install_py_dlls(): PyInit_unicodedata
  INFO root [2018-07-06 14:07:10,764] - Script::install(): is successfully, Python=(3.4.2 (default, Apr 30 2018, 16:26:41) [MSC v.1900 32 bit (Intel)])!
  INFO root [2018-07-06 14:07:10,764] - Script::install(): KBExtra is successfully!
 DEBUG root [2018-07-06 14:07:11,267] - ClientSDK::writeServerErrorDescrsModule(): D:\kbedemo\kbengine_unity3d_plugins//ServerErrorDescrs.cs
 DEBUG root [2018-07-06 14:07:11,267] - ClientSDK::saveFile(): D:\kbedemo\kbengine_unity3d_plugins/ServerErrorDescrs.cs
 DEBUG root [2018-07-06 14:07:11,268] - ClientSDK::writeEngineMessagesModule(): D:\kbedemo\kbengine_unity3d_plugins//Messages.cs
 DEBUG root [2018-07-06 14:07:11,274] - ClientSDK::saveFile(): D:\kbedemo\kbengine_unity3d_plugins/Messages.cs
 DEBUG root [2018-07-06 14:07:11,306] - ClientSDK::saveFile(): D:\kbedemo\kbengine_unity3d_plugins/KBETypes.cs
 DEBUG root [2018-07-06 14:07:11,307] - ClientSDK::writeEntityDefsModule(): D:\kbedemo\kbengine_unity3d_plugins//EntityDef.cs
 DEBUG root [2018-07-06 14:07:11,310] - ClientSDK::saveFile(): D:\kbedemo\kbengine_unity3d_plugins/EntityDef.cs
 DEBUG root [2018-07-06 14:07:11,313] - ClientSDK::saveFile(): D:\kbedemo\kbengine_unity3d_plugins/CustomDataTypes.cs
 DEBUG root [2018-07-06 14:07:11,313] - ClientSDK::writeEntityModule(): D:\kbedemo\kbengine_unity3d_plugins//Account
 DEBUG root [2018-07-06 14:07:11,314] - ClientSDK::saveFile(): D:\kbedemo\kbengine_unity3d_plugins/AccountBase.cs
 DEBUG root [2018-07-06 14:07:11,316] - ClientSDK::saveFile(): D:\kbedemo\kbengine_unity3d_plugins/EntityCallAccountBase.cs
 DEBUG root [2018-07-06 14:07:11,316] - ClientSDK::writeEntityModule(): D:\kbedemo\kbengine_unity3d_plugins//Equipment
 DEBUG root [2018-07-06 14:07:11,317] - ClientSDK::saveFile(): D:\kbedemo\kbengine_unity3d_plugins/EquipmentBase.cs
 DEBUG root [2018-07-06 14:07:11,318] - ClientSDK::saveFile(): D:\kbedemo\kbengine_unity3d_plugins/EntityCallEquipmentBase.cs
 DEBUG root [2018-07-06 14:07:11,319] - ClientSDK::writeEntityModule(): D:\kbedemo\kbengine_unity3d_plugins//Chat
 DEBUG root [2018-07-06 14:07:11,320] - ClientSDK::saveFile(): D:\kbedemo\kbengine_unity3d_plugins/ChatBase.cs
 DEBUG root [2018-07-06 14:07:11,320] - ClientSDK::saveFile(): D:\kbedemo\kbengine_unity3d_plugins/EntityCallChatBase.cs
 DEBUG root [2018-07-06 14:07:11,321] - ClientSDK::writeEntityModule(): D:\kbedemo\kbengine_unity3d_plugins//ChatRoom
 DEBUG root [2018-07-06 14:07:11,322] - ClientSDK::saveFile(): D:\kbedemo\kbengine_unity3d_plugins/ChatRoomBase.cs
 DEBUG root [2018-07-06 14:07:11,323] - ClientSDK::saveFile(): D:\kbedemo\kbengine_unity3d_plugins/EntityCallChatRoomBase.cs
 DEBUG root [2018-07-06 14:07:11,324] - Script::uninstall_py_dlls(): PyInit_pyexpat
 DEBUG root [2018-07-06 14:07:11,324] - Script::uninstall_py_dlls(): PyInit__socket
 DEBUG root [2018-07-06 14:07:11,324] - Script::uninstall_py_dlls(): PyInit__ssl
 DEBUG root [2018-07-06 14:07:11,324] - Script::uninstall_py_dlls(): PyInit__hashlib
 DEBUG root [2018-07-06 14:07:11,324] - Script::uninstall_py_dlls(): PyInit_select
 DEBUG root [2018-07-06 14:07:11,324] - Script::uninstall_py_dlls(): PyInit__ctypes
 DEBUG root [2018-07-06 14:07:11,324] - Script::uninstall_py_dlls(): PyInit__elementtree
 DEBUG root [2018-07-06 14:07:11,325] - Script::uninstall_py_dlls(): PyInit_unicodedata
  INFO root [2018-07-06 14:07:11,334] - Script::uninstall(): is successfully!
 DEBUG root [2018-07-06 14:07:11,335] - ThreadPool::destroy(): starting size 2.
  WARN root [2018-07-06 14:07:11,636] - ThreadPool::destroy(): waiting for thread(2)[0xe71f88,0xe71de8,], try=1
 DEBUG root [2018-07-06 14:07:12,038] - TPThread::~TPThread(): 0xe71f88
 DEBUG root [2018-07-06 14:07:12,038] - TPThread::~TPThread(): 0xe71de8
 DEBUG root [2018-07-06 14:07:12,038] - ThreadPool::destroy(): successfully!
 DEBUG root [2018-07-06 14:07:12,054] - Bundle::destroyObjPool(): size 10.
 DEBUG root [2018-07-06 14:07:12,055] - Channel::destroyObjPool(): size 0.
 DEBUG root [2018-07-06 14:07:12,055] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2018-07-06 14:07:12,055] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2018-07-06 14:07:12,056] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2018-07-06 14:07:12,056] - Address::destroyObjPool(): size 0.
 DEBUG root [2018-07-06 14:07:12,056] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2018-07-06 14:07:12,056] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2018-07-06 14:07:12,056] - tool(0) has shut down. ClientSDK=1
  INFO root [2018-07-06 14:07:13,058] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2018-07-06 15:38:59,513] - 
  INFO root [2018-07-06 15:38:59,532] - -----------------------------------------------------------------------------------------


  INFO root [2018-07-06 15:38:59,532] - Resmgr::initialize: KBE_ROOT=D:/kbengine/
  INFO root [2018-07-06 15:38:59,532] - Resmgr::initialize: KBE_RES_PATH=D:/kbengine/kbe/res/;D:/kbengine/assets_Battle of Gods/;D:/kbengine/assets_Battle of Gods/scripts/;D:/kbengine/assets_Battle of Gods/res/
  INFO root [2018-07-06 15:38:59,532] - Resmgr::initialize: KBE_BIN_PATH=D:/kbengine/kbe/bin/server/
  INFO root [2018-07-06 15:38:59,540] - NetworkInterface::initialize(INTERNAL): bound to all interfaces with default route interface on 10.1.9.4 ( 10.1.9.4:11512 )
  INFO root [2018-07-06 15:38:59,540] - NetworkInterface::initialize(INTERNAL): address 10.1.9.4:11512, SOMAXCONN=5.
  INFO root [2018-07-06 15:38:59,547] - ---- tool Version: 2.0.0. ScriptVersion: 0.1.0. Protocol: F217117F928F68467C45B47BA31B1B8B. Config: Debug X86. Built: 16:26:44 Apr 30 2018. AppID: 0. UID: 10103. PID: 11300 ----
  INFO root [2018-07-06 15:38:59,547] - Server : Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz with 2097151kB RAM
  INFO root [2018-07-06 15:38:59,547] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2018-07-06 15:38:59,548] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
 DEBUG root [2018-07-06 15:38:59,691] - Script::install_py_dlls(): PyInit_pyexpat
 DEBUG root [2018-07-06 15:38:59,692] - Script::install_py_dlls(): PyInit__socket
 DEBUG root [2018-07-06 15:38:59,693] - Script::install_py_dlls(): PyInit__ssl
 DEBUG root [2018-07-06 15:38:59,696] - Script::install_py_dlls(): PyInit__hashlib
 DEBUG root [2018-07-06 15:38:59,696] - Script::install_py_dlls(): PyInit_select
 DEBUG root [2018-07-06 15:38:59,697] - Script::install_py_dlls(): PyInit__ctypes
 DEBUG root [2018-07-06 15:38:59,697] - Script::install_py_dlls(): PyInit__elementtree
 DEBUG root [2018-07-06 15:38:59,744] - Script::install_py_dlls(): PyInit_unicodedata
  INFO root [2018-07-06 15:38:59,788] - Script::install(): is successfully, Python=(3.4.2 (default, Apr 30 2018, 16:26:41) [MSC v.1900 32 bit (Intel)])!
  INFO root [2018-07-06 15:38:59,789] - Script::install(): KBExtra is successfully!
 DEBUG root [2018-07-06 15:39:00,343] - ClientSDK::writeServerErrorDescrsModule(): D:\kbedemo\kbengine_unity3d_plugins//ServerErrorDescrs.cs
 DEBUG root [2018-07-06 15:39:00,344] - ClientSDK::saveFile(): D:\kbedemo\kbengine_unity3d_plugins/ServerErrorDescrs.cs
 DEBUG root [2018-07-06 15:39:00,345] - ClientSDK::writeEngineMessagesModule(): D:\kbedemo\kbengine_unity3d_plugins//Messages.cs
 DEBUG root [2018-07-06 15:39:00,350] - ClientSDK::saveFile(): D:\kbedemo\kbengine_unity3d_plugins/Messages.cs
 DEBUG root [2018-07-06 15:39:00,352] - ClientSDK::saveFile(): D:\kbedemo\kbengine_unity3d_plugins/KBETypes.cs
 DEBUG root [2018-07-06 15:39:00,352] - ClientSDK::writeEntityDefsModule(): D:\kbedemo\kbengine_unity3d_plugins//EntityDef.cs
 DEBUG root [2018-07-06 15:39:00,356] - ClientSDK::saveFile(): D:\kbedemo\kbengine_unity3d_plugins/EntityDef.cs
 DEBUG root [2018-07-06 15:39:00,361] - ClientSDK::saveFile(): D:\kbedemo\kbengine_unity3d_plugins/CustomDataTypes.cs
 DEBUG root [2018-07-06 15:39:00,362] - ClientSDK::writeEntityModule(): D:\kbedemo\kbengine_unity3d_plugins//Account
 DEBUG root [2018-07-06 15:39:00,363] - ClientSDK::saveFile(): D:\kbedemo\kbengine_unity3d_plugins/AccountBase.cs
 DEBUG root [2018-07-06 15:39:00,365] - ClientSDK::saveFile(): D:\kbedemo\kbengine_unity3d_plugins/EntityCallAccountBase.cs
 DEBUG root [2018-07-06 15:39:00,366] - ClientSDK::writeEntityModule(): D:\kbedemo\kbengine_unity3d_plugins//Equipment
 DEBUG root [2018-07-06 15:39:00,367] - ClientSDK::saveFile(): D:\kbedemo\kbengine_unity3d_plugins/EquipmentBase.cs
 DEBUG root [2018-07-06 15:39:00,369] - ClientSDK::saveFile(): D:\kbedemo\kbengine_unity3d_plugins/EntityCallEquipmentBase.cs
 DEBUG root [2018-07-06 15:39:00,370] - ClientSDK::writeEntityModule(): D:\kbedemo\kbengine_unity3d_plugins//Chat
 DEBUG root [2018-07-06 15:39:00,371] - ClientSDK::saveFile(): D:\kbedemo\kbengine_unity3d_plugins/ChatBase.cs
 DEBUG root [2018-07-06 15:39:00,372] - ClientSDK::saveFile(): D:\kbedemo\kbengine_unity3d_plugins/EntityCallChatBase.cs
 DEBUG root [2018-07-06 15:39:00,374] - ClientSDK::writeEntityModule(): D:\kbedemo\kbengine_unity3d_plugins//ChatRoom
 DEBUG root [2018-07-06 15:39:00,376] - ClientSDK::saveFile(): D:\kbedemo\kbengine_unity3d_plugins/ChatRoomBase.cs
 DEBUG root [2018-07-06 15:39:00,377] - ClientSDK::saveFile(): D:\kbedemo\kbengine_unity3d_plugins/EntityCallChatRoomBase.cs
 DEBUG root [2018-07-06 15:39:00,378] - Script::uninstall_py_dlls(): PyInit_pyexpat
 DEBUG root [2018-07-06 15:39:00,378] - Script::uninstall_py_dlls(): PyInit__socket
 DEBUG root [2018-07-06 15:39:00,378] - Script::uninstall_py_dlls(): PyInit__ssl
 DEBUG root [2018-07-06 15:39:00,378] - Script::uninstall_py_dlls(): PyInit__hashlib
 DEBUG root [2018-07-06 15:39:00,379] - Script::uninstall_py_dlls(): PyInit_select
 DEBUG root [2018-07-06 15:39:00,379] - Script::uninstall_py_dlls(): PyInit__ctypes
 DEBUG root [2018-07-06 15:39:00,379] - Script::uninstall_py_dlls(): PyInit__elementtree
